Compas,Pitch,Roll,AccX,AccY,AccZ,Timer2,temps,Comportement
2196,49,7,2032,12832,10944,28665,18.4103275,D_S_TI
2197,49,7,1696,12912,10560,28666,18.424331,D_S_TI
2197,49,7,1632,13376,10576,28667,18.4383345,D_S_TI
2180,49,7,5776,9808,6368,28692,18.788422,D_S_TI
2182,49,7,5776,9808,6368,28693,18.8024255,D_S_TI
2182,49,7,2944,17408,7760,28694,18.816429,D_S_TI
2181,49,7,128,14464,13120,28695,18.8304325,D_S_TI
2177,49,7,-576,9744,12496,28696,18.844436,D_S_TI
2177,49,7,800,12320,9424,28697,18.8584395,D_S_TI
2177,49,7,1216,14624,9168,28698,18.872443,D_S_TI
2176,49,7,608,14208,10416,28699,18.8864465,D_S_TI
2174,49,7,-272,12704,11264,28700,18.90045,D_S_TI
2172,49,7,-720,12112,11200,28701,18.9144535,D_S_TI
2170,49,7,-1056,11872,11712,28702,18.928457,D_S_TI
2145,51,5,2608,12384,10416,28727,19.2785445,D_S_TI
2144,50,5,2704,11792,10240,28728,19.292548,D_S_TI
2143,50,5,2704,11792,10240,28729,19.3065515,D_S_TI
2143,50,6,2944,11392,10576,28730,19.320555,D_S_TI
2143,50,6,2864,11856,11280,28731,19.3345585,D_S_TI
2143,50,6,2816,12784,11408,28732,19.348562,D_S_TI
2143,50,5,2784,14080,10576,28733,19.3625655,D_S_TI
2141,50,5,2512,14128,10112,28734,19.376569,D_S_TI
2142,50,6,1792,13632,9856,28735,19.3905725,D_S_TI
2144,50,6,1184,12448,10112,28736,19.404576,D_S_TI
2144,50,6,752,11408,10560,28737,19.4185795,D_S_TI
2176,50,7,2400,11696,12032,28763,19.7826705,D_S_TH
2176,50,7,2400,11696,12032,28763,19.7826705,D_S_TH
2176,50,7,3088,10560,12608,28764,19.796674,D_S_TH
2176,50,8,3424,10816,12784,28765,19.8106775,D_S_TH
2175,49,8,3408,12096,12128,28766,19.824681,D_S_TH
2176,49,8,3024,13792,11280,28767,19.8386845,D_S_TH
2178,49,8,2640,13344,11792,28768,19.852688,D_S_TH
2179,49,8,2352,11616,12480,28769,19.8666915,D_S_TH
2178,49,8,2208,11232,13088,28770,19.880695,D_S_TH
2179,49,8,2704,12256,12816,28771,19.8946985,D_S_TH
2180,49,8,2160,12608,13008,28772,19.908702,D_S_TH
2186,45,7,1680,11712,11392,28797,20.2587895,D_S_S
2186,45,7,1680,11712,11392,28798,20.272793,D_S_S
2187,45,7,1616,10496,11104,28799,20.2867965,D_S_S
2188,45,7,736,15920,15392,28800,20.3008,D_S_S
2187,45,7,848,12432,13904,28801,20.3148035,D_S_S
2184,44,7,1488,10384,12032,28802,20.328807,D_S_S
2184,44,7,1008,12496,14256,28803,20.3428105,D_S_S
2187,44,7,2112,9600,7040,28804,20.356814,D_S_S
2186,44,7,1696,5968,10656,28805,20.3708175,D_S_S
2187,44,7,1696,8432,10032,28806,20.384821,D_S_S
2185,44,7,2416,6960,9376,28807,20.3988245,D_S_S
1875,33,24,9632,16064,17488,28832,20.748912,D_S_S
1851,33,24,9712,17520,19088,28833,20.7629155,D_S_S
1851,33,24,9712,17520,19088,28834,20.776919,D_S_S
1801,33,25,9088,17376,22848,28835,20.7909225,D_S_S
1776,32,25,7280,11840,22432,28836,20.804926,D_S_S
1750,32,25,6432,9552,16208,28837,20.8189295,D_S_S
1724,32,25,4864,4112,10736,28838,20.832933,D_S_S
1699,31,25,3088,-496,10336,28839,20.8469365,D_S_TI
1675,30,26,3088,-1152,9536,28840,20.86094,D_S_TI
1651,29,27,5680,-1840,6720,28841,20.8749435,D_S_TI
1627,29,28,8464,-96,3520,28842,20.888947,D_S_TI
1155,21,20,2224,2304,6144,28867,21.2390345,D_S_TI
1142,21,21,2032,4992,8848,28868,21.253038,D_S_TI
1128,21,21,1200,8096,10288,28869,21.2670415,D_S_TI
1113,22,21,1488,11152,5456,28870,21.281045,D_S_TI
1101,22,20,784,9840,9264,28871,21.2950485,D_S_TI
1093,22,20,-1200,5136,18000,28872,21.309052,D_S_TI
1090,21,19,-1152,1504,31888,28873,21.3230555,D_S_TI
1086,20,18,-320,6688,32560,28874,21.337059,D_S_TI
1074,20,17,16,19536,28560,28875,21.3510625,D_S_TI
1037,21,16,576,22416,24112,28876,21.365066,D_S_TI
1020,22,15,1792,15984,20624,28877,21.3790695,D_S_TI
524,23,11,7920,8800,13184,28903,21.7431605,D_S_TH
524,23,11,7920,8800,13184,28904,21.757164,D_S_TH
503,24,12,8752,6480,11088,28905,21.7711675,D_S_TH
490,25,12,9120,4208,10160,28906,21.785171,D_S_TH
483,25,13,9552,3392,9360,28907,21.7991745,D_S_TH
476,25,14,9216,3584,8368,28908,21.813178,D_S_TH
476,25,14,8640,3424,7168,28909,21.8271815,D_S_TH
476,25,14,6992,6608,-1856,28910,21.841185,D_S_TH
475,24,15,5712,6336,-2800,28911,21.8551885,D_S_TH
472,24,15,4048,5328,-2304,28912,21.869192,D_S_TH
465,25,16,944,2320,5888,28913,21.8831955,D_S_TH
204,26,11,8688,9296,10256,28928,22.093248,D_S_TI
204,26,11,8080,6272,10368,28929,22.1072515,D_S_TI
204,26,12,7488,3488,10768,28930,22.121255,D_S_TI
201,26,12,7056,1968,11840,28931,22.1352585,D_S_TI
198,27,12,6992,2352,12576,28932,22.149262,D_S_TI
190,28,13,6464,5168,11568,28933,22.1632655,D_S_TI
187,29,13,3712,14448,8608,28934,22.177269,D_S_TI
186,30,13,1696,16224,7536,28935,22.1912725,D_S_TI
189,31,14,176,15280,5776,28936,22.205276,D_S_TI
195,32,15,-1280,12480,4960,28937,22.2192795,D_S_TI
203,32,15,-2048,8864,6752,28938,22.233283,D_S_TI
17,32,11,7728,7664,12160,28952,22.429332,D_S_TI
19,32,12,8128,9584,11056,28953,22.4433355,D_S_TI
26,33,12,8368,13584,8896,28954,22.457339,D_S_TI
34,34,13,7744,16096,8912,28955,22.4713425,D_S_TI
44,34,14,6608,15440,8640,28956,22.485346,D_S_TI
63,34,15,5552,12384,6800,28957,22.4993495,D_S_TI
71,34,16,4016,8512,5696,28958,22.513353,D_S_TI
77,34,16,448,4928,6496,28959,22.5273565,D_S_TI
79,35,17,-1040,3424,10352,28960,22.54136,D_S_TI
77,35,17,-2880,6384,11584,28961,22.5553635,D_S_TI
68,36,17,-4096,8128,14432,28962,22.569367,D_S_TI
3490,37,16,3408,10656,18368,28988,22.933458,D_S_TI
3482,37,16,3984,17520,18640,28988,22.933458,D_S_TI
3482,37,16,3984,17520,18640,28989,22.9474615,D_S_TI
3466,38,15,4720,21152,18640,28990,22.961465,D_S_TI
3453,38,15,4432,17584,22224,28991,22.9754685,D_S_TI
3439,38,14,4272,14272,23472,28992,22.989472,D_S_TI
3425,38,14,4560,11616,22032,28993,23.0034755,D_S_TI
3412,37,13,5008,9728,19456,28994,23.017479,D_S_TI
3400,36,13,5296,8432,18192,28995,23.0314825,D_S_TI
3393,36,13,6080,8448,16688,28996,23.045486,D_S_TI
3391,35,13,6912,10304,13888,28997,23.0594895,D_S_TI
3320,40,11,9536,20240,12816,29022,23.409577,D_S_TI
3334,40,12,8800,20944,11344,29023,23.4235805,D_S_TI
3346,41,12,7744,18080,12416,29024,23.437584,D_S_TI
3357,42,13,5744,13344,12672,29025,23.4515875,D_S_TI
3365,43,13,3680,12896,8960,29026,23.465591,D_S_TI
3369,44,13,1648,13968,5536,29027,23.4795945,D_S_TI
3372,45,13,-80,14160,3376,29028,23.493598,D_S_TI
3371,45,13,-1968,12640,2288,29029,23.5076015,D_S_TI
3367,45,12,-3088,8464,2928,29030,23.521605,D_S_TI
3365,46,12,-2976,4992,-2720,29031,23.5356085,D_S_TI
3364,47,12,-1072,-4384,144,29032,23.549612,D_S_TI
3331,40,14,7104,32560,10160,29057,23.8996995,D_S_TI
3331,40,14,7104,32560,10160,29058,23.913703,D_S_TI
3330,41,13,9104,32560,11840,29059,23.9277065,D_S_TI
3327,42,13,9120,32464,17360,29060,23.94171,D_S_TI
3323,42,13,8176,26304,16128,29061,23.9557135,D_S_TI
3316,42,13,6992,19168,17520,29062,23.969717,D_S_TI
3297,41,12,5600,12064,15936,29063,23.9837205,D_S_TI
3290,41,12,4512,8304,12896,29064,23.997724,D_S_TI
3288,41,12,3008,7296,4192,29065,24.0117275,D_S_TI
3289,41,12,1936,5712,-2144,29066,24.025731,D_S_TI
3290,41,12,-64,4848,-5568,29067,24.0397345,D_S_TI
3286,34,16,-3248,-1792,13120,29092,24.389822,D_S_TI
3286,34,16,-3248,-1792,13120,29093,24.4038255,D_S_TI
3274,34,15,-4560,2416,19696,29094,24.417829,D_S_TI
3266,35,14,-3680,7488,31312,29095,24.4318325,D_S_TI
3271,37,13,-2352,16000,32560,29096,24.445836,D_S_TI
3274,37,13,3456,19648,31056,29097,24.4598395,D_S_TI
3274,35,13,6224,16736,25584,29098,24.473843,D_S_TI
3258,34,13,8512,12688,21168,29099,24.4878465,D_S_TI
3258,32,14,9936,10304,17392,29100,24.50185,D_S_TI
3260,31,14,10912,9808,14720,29101,24.5158535,D_S_TI
3269,31,14,11248,9536,13072,29102,24.529857,D_S_TI
3305,30,14,8448,9280,11792,29127,24.8799445,D_S_TI
3307,30,14,8656,10816,8832,29128,24.893948,D_S_TI
3312,30,14,8656,10816,8832,29129,24.9079515,D_S_TI
3318,30,14,6960,12352,7648,29130,24.921955,D_S_TI
3330,30,15,5888,10560,7264,29131,24.9359585,D_S_TI
3345,31,15,4688,7408,7232,29132,24.949962,D_S_TI
3361,31,15,3136,4960,6448,29133,24.9639655,D_S_TI
3380,32,16,2400,4112,2144,29134,24.977969,D_S_TI
3402,33,17,1648,4784,224,29135,24.9919725,D_S_TI
3420,33,18,480,6736,304,29136,25.005976,D_S_TI
3430,34,19,-1200,8160,2704,29137,25.0199795,D_S_TI
3438,38,15,-2336,13952,8992,29163,25.3840705,D_S_TI
3438,38,15,-352,17664,6784,29163,25.3840705,D_S_TI
3437,39,15,880,13728,8368,29164,25.398074,D_S_TI
3432,40,15,976,9104,10656,29165,25.4120775,D_S_TI
3424,40,14,1136,6480,11328,29166,25.426081,D_S_TI
3413,40,14,1520,6064,13152,29167,25.4400845,D_S_TI
3398,40,13,1584,9088,16416,29168,25.454088,D_S_TI
3379,40,12,784,13056,19696,29169,25.4680915,D_S_TI
3339,38,11,160,14736,24944,29170,25.482095,D_S_TI
3322,38,10,1600,17008,32560,29171,25.4960985,D_S_TI
3313,37,9,2688,17456,30384,29172,25.510102,D_S_TI
3304,35,8,9536,14688,14816,29197,25.8601895,D_S_TI
3304,35,8,9536,14688,14816,29198,25.874193,D_S_TI
3319,35,8,9216,12464,15328,29199,25.8881965,D_S_TI
3332,35,9,8992,9856,15136,29200,25.9022,D_S_TI
3348,35,9,8704,8144,14080,29201,25.9162035,D_S_TI
3383,34,11,8128,7600,12912,29202,25.930207,D_S_TI
3396,34,11,7488,7648,11792,29203,25.9442105,D_S_TI
3407,33,12,6768,10304,10480,29204,25.958214,D_S_TI
3418,33,12,6256,9776,10816,29205,25.9722175,D_S_TI
3428,33,12,5392,8512,10000,29206,25.986221,D_S_TI
3436,34,12,4416,7360,7808,29207,26.0002245,D_S_TI
3480,34,16,2736,9584,4768,29232,26.350312,D_S_TI
3485,35,16,1296,8224,9216,29233,26.3643155,D_S_TI
3485,35,16,1296,8224,9216,29234,26.378319,D_S_TI
3470,35,16,-912,5280,15168,29235,26.3923225,D_S_TH
3451,36,15,-3856,17072,14944,29236,26.406326,D_S_TH
3426,37,14,-3536,20336,12528,29237,26.4203295,D_S_TH
3400,37,13,-3248,15760,12608,29238,26.434333,D_S_TH
3376,38,12,-3312,11184,11664,29239,26.4483365,D_S_TH
3353,38,12,-2368,8512,12096,29240,26.46234,D_S_TH
3333,38,11,-912,8368,14656,29241,26.4763435,D_S_TH
3315,38,10,928,8848,17200,29242,26.490347,D_S_TH
3369,45,13,2896,-1328,13072,29269,26.8684415,D_S_S
3369,45,13,1936,2960,16960,29269,26.8684415,D_S_S
3348,44,13,272,9776,21456,29270,26.882445,D_S_S
3326,43,12,-896,15280,25872,29271,26.8964485,D_S_S
3307,43,11,-784,18496,26768,29272,26.910452,D_S_S
3295,42,10,96,20176,25744,29273,26.9244555,D_S_S
3290,42,10,1040,21456,23808,29274,26.938459,D_S_S
3293,42,10,2176,19408,22688,29275,26.9524625,D_S_S
3307,42,11,3696,15136,22000,29276,26.966466,D_S_S
3313,41,12,6528,9904,20160,29277,26.9804695,D_S_S
3322,40,13,7440,8512,17680,29278,26.994473,D_S_S
3276,34,12,10560,11584,13232,29304,27.358564,D_S_TI
3283,33,12,10560,11584,13232,29304,27.358564,D_S_TI
3283,33,12,10032,8528,12992,29305,27.3725675,D_S_TI
3289,32,12,9456,5600,12976,29306,27.386571,D_S_TI
3297,32,12,8528,4256,14048,29307,27.4005745,D_S_TI
3308,33,13,7424,4624,15296,29308,27.414578,D_S_TI
3333,33,13,6544,6368,14928,29309,27.4285815,D_S_TI
3347,34,14,5712,9968,11616,29310,27.442585,D_S_TI
3363,34,14,5408,9664,10128,29311,27.4565885,D_S_TI
3378,34,15,5072,8496,9424,29312,27.470592,D_S_TI
3389,34,16,3760,6640,9904,29313,27.4845955,D_S_TI
3324,32,19,5168,6656,7936,29339,27.8486865,D_S_TI
3322,33,20,4800,7088,6912,29340,27.86269,D_S_TI
3297,34,20,4112,7376,6768,29341,27.8766935,D_S_TI
3275,34,19,3888,7248,6512,29342,27.890697,D_S_TI
3250,34,19,3056,7008,7568,29343,27.9047005,D_S_TI
3223,34,19,2512,7440,10688,29344,27.918704,D_S_TI
3192,33,18,1184,7312,17584,29345,27.9327075,D_S_TI
3167,34,17,-592,15232,14960,29346,27.946711,D_S_TI
3146,35,16,-2928,21872,17584,29347,27.9607145,D_S_TI
3146,36,14,-3216,20784,22096,29348,27.974718,D_S_TI
3091,38,13,-2528,21584,18464,29349,27.9887215,D_S_TH
2995,35,21,5216,11328,10272,29374,28.338809,D_S_TI
2992,35,22,4640,11536,10800,29375,28.3528125,D_S_TI
2986,36,21,4016,11376,11744,29376,28.366816,D_S_TI
2978,36,21,3568,11472,12960,29377,28.3808195,D_S_TI
2967,36,21,3216,11680,14960,29378,28.394823,D_S_TI
2953,36,20,2864,11872,17472,29379,28.4088265,D_S_TI
2941,36,20,3152,13344,17264,29380,28.42283,D_S_TI
2931,36,20,4080,14096,15040,29381,28.4368335,D_S_TI
2914,36,19,4272,13552,14512,29382,28.450837,D_S_TI
2904,36,19,4592,8256,15248,29383,28.4648405,D_S_TI
2895,35,19,4448,6208,14672,29384,28.478844,D_S_TI
2480,33,16,-416,9136,14704,29410,28.842935,D_S_TI
2480,33,16,-416,9136,14704,29410,28.842935,D_S_TI
2463,33,15,-928,10624,15248,29411,28.8569385,D_S_TI
2445,33,14,-1104,10688,16928,29412,28.870942,D_S_TI
2428,33,14,-800,11488,18832,29413,28.8849455,D_S_TI
2413,33,13,96,13648,19536,29414,28.898949,D_S_TI
2387,33,12,1312,15904,19136,29415,28.9129525,D_S_TI
2377,33,12,2592,18768,16496,29416,28.926956,D_S_TI
2367,33,12,3120,17216,14016,29417,28.9409595,D_S_TI
2356,33,12,3568,13696,12800,29418,28.954963,D_S_TI
2343,33,12,4048,8992,13200,29419,28.9689665,D_S_TI
2090,42,7,3664,13424,11584,29444,29.319054,D_S_TI
2084,42,8,4736,13744,11488,29445,29.3330575,D_S_TI
2084,42,8,4736,13744,11488,29446,29.347061,D_S_TI
2078,43,8,4768,15168,9792,29447,29.3610645,M_M
2075,44,8,3584,14400,9392,29448,29.375068,M_M
2071,44,8,1104,10432,12736,29449,29.3890715,M_M
2066,44,8,1232,12176,14048,29450,29.403075,M_M
2064,45,9,2688,15248,12208,29451,29.4170785,M_M
2062,45,9,3456,15312,12080,29452,29.431082,M_M
2060,45,9,2288,15376,12528,29453,29.4450855,M_M
2059,46,9,320,15616,11232,29454,29.459089,M_M
2039,53,8,2352,12944,10752,29479,29.8091765,M_M
2040,53,8,2272,13376,10704,29480,29.82318,M_M
2041,53,8,2400,13360,10560,29481,29.8371835,M_M
2041,53,8,2208,13568,10464,29482,29.851187,M_M
2042,53,8,2064,13728,10288,29483,29.8651905,M_M
2042,53,8,1808,13616,10608,29484,29.879194,M_M
2043,53,8,1664,13328,10768,29485,29.8931975,M_M
2043,53,8,1584,13552,10848,29486,29.907201,M_M
2042,53,7,1232,13488,10496,29487,29.9212045,M_M
2041,53,7,976,13504,10192,29488,29.935208,M_M
2042,53,7,720,13440,10128,29489,29.9492115,M_M
2034,52,8,1760,13200,10912,29514,30.299299,M_M
2034,52,8,1760,13200,10912,29515,30.3133025,M_M
2033,52,8,1792,13168,10688,29516,30.327306,M_M
2032,52,8,1696,12960,10800,29517,30.3413095,M_M
2031,52,7,1648,13040,10736,29518,30.355313,M_M
2031,52,7,1664,13120,10752,29519,30.3693165,M_M
2031,52,7,1632,13232,10688,29520,30.38332,M_M
2030,52,7,1488,13408,10624,29521,30.3973235,M_M
2030,52,7,1568,13504,10672,29522,30.411327,M_M
2029,52,7,1504,13280,10592,29523,30.4253305,M_M
2029,52,7,1456,13184,10624,29524,30.439334,M_M
2032,52,7,-1984,11072,10960,29549,30.7894215,M_M
2031,52,7,-1984,11072,10960,29550,30.803425,M_M
2031,52,7,-2640,11840,10784,29551,30.8174285,M_M
2031,52,6,-3136,12608,11232,29552,30.831432,M_M
2030,52,6,-3120,12944,11488,29553,30.8454355,M_M
2030,52,5,-2736,13088,11664,29554,30.859439,M_M
2030,51,5,-1408,12864,11968,29555,30.8734425,M_M
2030,51,5,-704,12464,12048,29556,30.887446,M_M
2030,51,5,16,12112,12128,29557,30.9014495,M_M
2031,51,5,736,12304,11632,29558,30.915453,M_M
2032,51,5,1312,12880,11360,29559,30.9294565,M_M
2072,50,4,144,12672,12048,29573,31.1255055,M_M
2072,50,4,336,12896,12032,29574,31.139509,M_M
2076,50,4,576,13152,11824,29575,31.1535125,M_M
2079,50,4,1040,13312,11408,29576,31.167516,M_M
2082,50,4,1504,13472,11488,29577,31.1815195,M_M
2090,50,4,1824,13472,11200,29578,31.195523,M_M
2094,50,4,2304,13376,10560,29579,31.2095265,M_M
2098,50,4,2304,12896,10736,29580,31.22353,M_M
2102,50,4,2224,12912,10832,29581,31.2375335,M_M
2107,50,4,2112,13008,10704,29582,31.251537,M_M
2111,50,4,1808,12880,10832,29583,31.2655405,M_M
2202,50,5,1504,13232,11424,29609,31.6296315,M_M
2204,50,5,1584,13680,11312,29610,31.643635,D_S_TI
2206,50,5,1584,13680,11312,29611,31.6576385,D_S_TI
2207,50,5,1296,13696,11040,29612,31.671642,D_S_TI
2210,50,5,1024,13632,11232,29613,31.6856455,D_S_TI
2211,51,5,832,13312,11312,29614,31.699649,D_S_TI
2212,51,5,544,13440,11248,29615,31.7136525,D_S_TI
2212,51,5,432,13104,11328,29616,31.727656,D_S_TI
2212,51,5,400,12864,11344,29617,31.7416595,D_S_TI
2212,51,5,272,12784,10896,29618,31.755663,D_S_TI
2212,51,5,240,12544,10880,29619,31.7696665,D_S_TI
2203,49,7,2288,12992,12736,29645,32.1337575,D_S_TI
2203,49,7,1888,12848,12608,29645,32.1337575,D_S_TI
2202,49,7,1504,12528,13248,29646,32.147761,D_S_TI
2200,49,7,1216,12112,13216,29647,32.1617645,D_S_TI
2198,49,7,1104,11856,13184,29648,32.175768,D_S_TI
2196,49,7,928,11584,13184,29649,32.1897715,D_S_TI
2193,48,7,816,11744,12944,29650,32.203775,D_S_TI
2191,48,7,816,12256,12736,29651,32.2177785,D_S_TI
2185,48,7,688,12560,12880,29652,32.231782,D_S_TI
2182,48,7,496,12496,12768,29653,32.2457855,D_S_TH
2179,48,7,576,11648,12560,29654,32.259789,D_S_TH
2073,43,6,1936,11584,12000,29679,32.6098765,D_S_TH
2073,43,6,1936,11584,12000,29680,32.62388,D_S_TH
2071,43,6,1968,11664,11936,29681,32.6378835,D_S_TH
2068,43,6,1776,11856,12352,29682,32.651887,D_S_TH
2065,43,6,1712,12032,12224,29683,32.6658905,D_S_TH
2060,43,6,1680,11808,12352,29684,32.679894,D_S_TI
2058,43,6,1344,11584,12320,29685,32.6938975,D_S_TI
2057,43,6,1280,11376,12464,29686,32.707901,D_S_TI
2055,43,6,1088,11504,12544,29687,32.7219045,D_S_TI
2053,43,6,1344,11600,12432,29688,32.735908,D_S_TI
2051,43,6,1472,11520,12288,29689,32.7499115,D_S_TI
2049,44,7,2032,12336,11792,29714,33.099999,D_S_TI
2050,44,8,1888,12304,11760,29715,33.1140025,D_S_TI
2050,44,8,1888,12304,11760,29716,33.128006,D_S_TI
2050,44,8,1776,11904,11840,29717,33.1420095,D_S_TI
2051,44,8,1600,11296,12384,29718,33.156013,D_S_TI
2050,44,8,1632,11472,12304,29719,33.1700165,D_S_TI
2050,44,8,1648,11488,12288,29720,33.18402,D_S_TI
2050,44,8,1792,11504,12288,29721,33.1980235,D_S_TI
2050,44,8,1808,11440,12208,29722,33.212027,D_S_TI
2051,44,8,1936,11472,12272,29723,33.2260305,D_S_TI
2051,44,8,2096,11504,12320,29724,33.240034,D_S_TI
2054,44,8,1696,11472,11872,29749,33.5901215,D_S_TI
2054,44,8,1536,11344,12384,29750,33.604125,D_S_TI
2054,44,8,1472,11296,12304,29751,33.6181285,D_S_TI
2054,44,8,1568,11344,12448,29752,33.632132,D_S_TI
2054,44,8,1664,11392,12352,29753,33.6461355,D_S_TI
2054,44,8,1776,11536,12400,29754,33.660139,D_S_TI
2053,44,8,2080,11680,12224,29755,33.6741425,D_S_TI
2053,44,8,2176,11872,12416,29756,33.688146,D_S_TI
2053,44,8,2288,11728,12544,29757,33.7021495,D_S_TI
2052,44,8,2432,11616,12608,29758,33.716153,D_S_TI
2052,44,8,2640,11584,12560,29759,33.7301565,D_S_TI
2045,44,8,2192,11632,12464,29784,34.080244,D_S_TI
2045,44,8,2224,11728,12448,29785,34.0942475,D_S_TI
2044,44,8,2320,11648,12480,29786,34.108251,D_S_TI
2043,44,8,2320,11648,12384,29787,34.1222545,D_S_TI
2043,44,8,2336,11536,12464,29788,34.136258,D_S_TI
2042,44,8,2272,11344,12384,29789,34.1502615,D_S_TI
2042,44,8,2208,11392,12624,29790,34.164265,D_S_TI
2042,44,8,2192,11600,12528,29791,34.1782685,D_S_TI
2042,44,8,2176,12160,12528,29792,34.192272,D_S_TI
2041,44,8,1968,12128,12688,29793,34.2062755,D_S_TI
2041,44,8,1776,12128,12624,29794,34.220279,D_S_TI
2033,44,8,2048,11904,12432,29820,34.58437,D_S_TI
2033,44,8,2016,11712,12560,29820,34.58437,D_S_TI
2033,44,8,2016,11712,12560,29821,34.5983735,D_S_TI
2033,44,8,1808,11840,12688,29822,34.612377,D_S_TI
2034,44,8,1728,11904,12528,29823,34.6263805,D_S_TI
2034,44,8,1648,12048,12464,29824,34.640384,D_S_TI
2035,44,8,1600,11984,12480,29825,34.6543875,D_S_TI
2035,44,8,1616,12032,12304,29826,34.668391,D_S_TI
2035,44,8,1696,11664,12368,29827,34.6823945,D_S_TI
2035,44,8,1744,11584,12080,29828,34.696398,D_S_TI
2035,44,8,1776,11728,11920,29829,34.7104015,D_S_TI
2036,44,8,1728,11872,12240,29854,35.060489,D_S_TI
2036,44,8,1728,11808,12080,29855,35.0744925,D_S_TI
2036,44,8,1728,11808,12080,29856,35.088496,D_S_TI
2036,44,8,1920,11552,12016,29857,35.1024995,D_S_TI
2036,44,8,1952,11392,11904,29858,35.116503,D_S_TI
2036,44,8,2016,11760,11696,29859,35.1305065,D_S_TI
2036,44,8,1936,12192,12192,29860,35.14451,D_S_TI
2037,44,8,1920,12336,11680,29861,35.1585135,D_S_TI
2037,44,8,1936,12096,11456,29862,35.172517,D_S_TI
2037,44,8,1824,11856,11312,29863,35.1865205,D_S_TI
2037,44,8,1440,11584,11696,29864,35.200524,D_S_TI
2038,45,8,1920,11840,11456,29889,35.5506115,D_S_TI
2038,45,8,1664,11520,11216,29890,35.564615,D_S_TI
2038,45,8,1696,11200,11744,29891,35.5786185,D_S_TI
2037,45,8,1520,11136,11824,29892,35.592622,D_S_TI
2037,44,8,1584,11344,12112,29893,35.6066255,D_S_TI
2038,44,8,1728,11472,12096,29894,35.620629,D_S_TI
2037,44,8,1728,11280,12160,29895,35.6346325,D_S_TI
2037,44,8,1936,11488,12128,29896,35.648636,D_S_TI
2038,44,8,2080,11616,12144,29897,35.6626395,D_S_TI
2038,44,8,2384,11840,12784,29898,35.676643,D_S_TI
2037,44,8,2464,11728,12544,29899,35.6906465,D_S_TI
2028,44,8,1968,11424,12368,29925,36.0547375,D_S_TI
2028,44,8,2176,11600,12544,29926,36.068741,D_S_TI
2027,44,8,2432,11520,12640,29927,36.0827445,D_S_TI
2026,44,8,2528,11728,12576,29928,36.096748,D_S_TI
2025,44,8,2688,11712,12544,29929,36.1107515,D_S_TI
2025,44,8,2656,11776,12608,29930,36.124755,D_S_TI
2024,44,8,2592,11648,12608,29931,36.1387585,D_S_TI
2024,44,8,2464,11728,12448,29932,36.152762,D_S_TI
2024,44,8,2320,11904,12608,29933,36.1667655,D_S_TI
2024,44,8,1952,11968,12496,29934,36.180769,D_S_TI
2024,44,8,1760,12096,12800,29935,36.1947725,D_S_TI
2014,44,10,5136,10816,12704,29961,36.5588635,D_S_TV
2012,43,10,4336,10752,13120,29962,36.572867,D_S_TV
2011,43,10,4336,10752,13120,29963,36.5868705,D_S_TV
2010,43,11,2896,10928,13408,29964,36.600874,D_S_TV
2007,43,11,2672,10832,13552,29965,36.6148775,D_S_TV
2005,43,11,2464,10832,13680,29966,36.628881,D_S_TV
2002,43,11,2368,10912,13568,29967,36.6428845,D_S_TV
1998,43,11,2512,10816,13792,29968,36.656888,D_S_TV
1995,43,11,2592,10896,13648,29969,36.6708915,D_S_TV
1987,43,11,2656,11184,13408,29970,36.684895,D_S_TV
1982,42,11,2832,11008,13344,29971,36.6988985,D_S_TV
1742,36,6,-1040,9104,14000,29997,37.0629895,D_S_TI
1742,36,6,-1040,9104,14000,29997,37.0629895,D_S_TI
1732,36,6,-1232,8672,14192,29998,37.076993,D_S_TI
1724,35,5,-1376,8784,14400,29999,37.0909965,D_S_TI
1716,35,5,-1104,8688,14496,30000,37.105,D_S_TI
1708,35,4,-816,8864,14496,30001,37.1190035,D_S_TI
1699,35,4,-528,9200,14160,30002,37.133007,D_S_TI
1681,35,3,64,9744,13984,30003,37.1470105,D_S_TI
1673,35,3,416,9792,14112,30004,37.161014,D_S_TI
1665,34,3,464,9728,14288,30005,37.1750175,D_S_TI
1657,34,3,400,9856,14160,30006,37.189021,D_S_TI
1566,36,0,-1648,9664,13696,30031,37.5391085,D_S_TI
1568,36,0,-1648,9664,13696,30032,37.553112,D_S_TI
1568,36,0,-1232,9696,14144,30033,37.5671155,D_S_TI
1569,36,0,-464,9536,14208,30034,37.581119,D_S_TI
1572,36,0,-32,9344,13504,30035,37.5951225,D_S_TI
1578,36,0,432,9360,13216,30036,37.609126,D_S_TI
1580,36,0,1328,9920,13632,30037,37.6231295,D_S_TI
1584,36,0,1808,10400,13888,30038,37.637133,D_S_TI
1586,36,0,2192,11264,14112,30039,37.6511365,D_S_TI
1589,36,0,2656,11648,14272,30040,37.66514,D_S_TI
1592,37,0,3072,12048,13984,30041,37.6791435,D_S_TI
1731,40,3,768,11120,13456,30066,38.029231,D_S_TI
